,id,username,created_at,lang,cleaned_tweets,favorite_count,retweet_count,text,tokens,lemmas
996,1079947142070845441,CraigWilcoxMHA,2019-01-01 03:47:17,en,chasedave one find kind model,0,0,@chasedave Where can one find out more about this kind of model?,"[chasedave, one, find, kind, model]","['chasedave', 'find', 'kind', 'model']"
997,1079944458018480128,CraigWilcoxMHA,2019-01-01 03:36:37,en,frontlineinv northlumberjack hope youre right,0,0,@Frontlineinv @NorthLumberjack hope you’re right,"[frontlineinv, northlumberjack, hope, youre, right]","['frontlineinv', 'northlumberjack', 'hope', 'right']"
998,1079877471934115840,CraigWilcoxMHA,2018-12-31 23:10:27,en,chasedave for-profit insurance companies sure arent answer youve showed so-called non-profit hospi,1,1,"@chasedave For-profit insurance companies sure aren’t the answer. But, as you’ve showed, so-called non-profit hospi… https://t.co/Y2oHoYVSXh","[chasedave, for-profit, insurance, companies, sure, arent, answer, youve, showed, so-called, non-profit, hospi]","['chasedave', 'profit', 'insurance', 'company', 'sure', 'not', 'answer', 'have', 'show', 'call', 'non', 'profit', 'hospi']"
999,1078314517891674112,CraigWilcoxMHA,2018-12-27 15:39:49,en,dutchrojas get deep discount sticker price make feel special,1,1,@DutchRojas “But YOU get a deep discount off the sticker price. That should make you feel special!”,"[dutchrojas, get, deep, discount, sticker, price, make, feel, special]","['dutchrojas', 'deep', 'discount', 'sticker', 'price', 'feel', 'special']"
1000,1076874892694507526,CraigWilcoxMHA,2018-12-23 16:19:16,und,,0,0,https://t.co/5ULk9f07mJ,[],[]
1001,1076357201059430401,CraigWilcoxMHA,2018-12-22 06:02:09,en,get creative reading book get creative cr #glsnext #creativity,0,0,You don't get more creative by reading a book. You get more creative by DOING cr... #GLSnext https://t.co/bkY1WmtE4Z #creativity,"[get, creative, reading, book, get, creative, cr, #glsnext, #creativity]","['creative', 'reading', 'book', 'creative', 'cr', 'glsnext', 'creativity']"
1002,1076187840399069184,CraigWilcoxMHA,2018-12-21 18:49:10,en,expensive robot hospital bought watch patient safety problems may causing dont,1,0,"That expensive robot your hospital bought? Watch out for the patient safety problems it may be causing, and don’t s… https://t.co/2ZJkaNtBwd","[expensive, robot, hospital, bought, watch, patient, safety, problems, may, causing, dont]","['expensive', 'robot', 'hospital', 'buy', 'watch', 'patient', 'safety', 'problem', 'cause', 'not']"
1003,1075967876903821312,CraigWilcoxMHA,2018-12-21 04:15:07,en,want population health uc davis #populationhealth opportunity might alley,0,0,Want to do population health with UC Davis? #populationhealth This opportunity might be up your alley. https://t.co/cnUllSEVip,"[want, population, health, uc, davis, #populationhealth, opportunity, might, alley]","['want', 'population', 'health', 'uc', 'davis', 'populationhealth', 'opportunity', 'alley']"
1004,1075775793106608128,CraigWilcoxMHA,2018-12-20 15:31:50,en,armcchesney: question christ put peter three times john significant mentioned one condition disciplesh,0,13,RT @ARMcChesney: The question that Christ put to Peter three times in John 21 is significant. He mentioned only one condition of disciplesh…,"[armcchesney:, question, christ, put, peter, three, times, john, significant, mentioned, one, condition, disciplesh]","['armcchesney', 'question', 'christ', 'peter', 'time', 'john', 'significant', 'mention', 'condition', 'disciplesh']"
1005,1075506307707240448,CraigWilcoxMHA,2018-12-19 21:41:00,und,,1,0,https://t.co/viDGayB8rt https://t.co/1hyv4JxRew,[],[]
1006,1075264271850778629,CraigWilcoxMHA,2018-12-19 05:39:14,und,,0,0,https://t.co/9d7ohb04Wl,[],[]
1007,1074385664886489088,CraigWilcoxMHA,2018-12-16 19:27:58,en,pastortwalk ha ha love comment new cool ya shouldnt try cool anyway coolness n,1,0,@pastortwalk Ha Ha! Love your comment about the new cool. Ya shouldn’t have to try to be cool anyway. Coolness is n… https://t.co/uHLF7x4tf6,"[pastortwalk, ha, ha, love, comment, new, cool, ya, shouldnt, try, cool, anyway, coolness, n]","['pastortwalk', 'ha', 'ha', 'love', 'comment', 'new', 'cool', 'not', 'try', 'cool', 'coolness', 'n']"
1008,1074385072810147840,CraigWilcoxMHA,2018-12-16 19:25:37,en,renownceotonymd healthynv renownhealth thanks raising topic otherwise rest us would go bliss,3,0,"@RenownCEOTonyMD @HealthyNV @renownhealth Thanks for raising the topic! Otherwise, the rest of us would go on bliss… https://t.co/C97Of8wbfw","[renownceotonymd, healthynv, renownhealth, thanks, raising, topic, otherwise, rest, us, would, go, bliss]","['renownceotonymd', 'healthynv', 'renownhealth', 'thank', 'raise', 'topic', 'rest', 'bliss']"
1009,1074383855082041344,CraigWilcoxMHA,2018-12-16 19:20:46,en,jenniferjillsch: idea come worship celebrities allowed worship god ben stein,0,4,RT @JenniferJillSch: “Where did the idea come from  that we should worship celebrities and we aren't  allowed to worship God?” Ben Stein,"[jenniferjillsch:, idea, come, worship, celebrities, allowed, worship, god, ben, stein]","['jenniferjillsch', 'idea', 'come', 'worship', 'celebrity', 'allow', 'worship', 'god', 'ben', 'stein']"
1010,1074382510115549184,CraigWilcoxMHA,2018-12-16 19:15:26,en,someone comes along new lower-cost business model hospitals must find new revenue reduce expenses,0,0,"Until someone comes along with a new lower-cost business model, hospitals must find new revenue and reduce expenses… https://t.co/nXaY69cYC0","[someone, comes, along, new, lower-cost, business, model, hospitals, must, find, new, revenue, reduce, expenses]","['come', 'new', 'low', 'cost', 'business', 'model', 'hospital', 'find', 'new', 'revenue', 'reduce', 'expense']"
