,id,username,created_at,lang,cleaned_tweets,favorite_count,retweet_count,text,tokens,lemmas
35,1385249610420076545,terryshumaker,2021-04-22 15:10:18,en,thatericalper tangled blue -- dylan,2,0,@ThatEricAlper Tangled Up in Blue -- Dylan,"[thatericalper, tangled, blue, --, dylan]","['thatericalper', 'tangle', 'blue', 'dylan']"
36,1385024786078830593,terryshumaker,2021-04-22 00:16:56,en,repchrispappas: house unanimously passed bipartisan legislation extending scheduling fentanyl analogues sched,0,7,RT @RepChrisPappas: The House just unanimously passed my bipartisan legislation extending the scheduling of all fentanyl analogues as Sched…,"[repchrispappas:, house, unanimously, passed, bipartisan, legislation, extending, scheduling, fentanyl, analogues, sched]","['repchrispappas', 'house', 'unanimously', 'pass', 'bipartisan', 'legislation', 'extend', 'schedule', 'fentanyl', 'analogue', 'sched']"
37,1384978620322656258,terryshumaker,2021-04-21 21:13:29,en,skylee: thank putting jimjordan place repvaldemings like living another planet one,0,214,"RT @Sky_Lee_1: Thank you for putting @Jim_Jordan in his place @RepValDemings! 

It’s like they are living on another planet, the one that o…","[skylee:, thank, putting, jimjordan, place, repvaldemings, like, living, another, planet, one]","['skylee', 'thank', 'put', 'jimjordan', 'place', 'repvaldeming', 'like', 'live', 'planet']"
38,1384977071894667268,terryshumaker,2021-04-21 21:07:20,en,repswalwell hrcdemocrat staceyabrams congresspersons like repvaldemings,1,0,@RepSwalwell @HRCDemocrat @staceyabrams And Congresspersons like you and @RepValDemings,"[repswalwell, hrcdemocrat, staceyabrams, congresspersons, like, repvaldemings]","['repswalwell', 'hrcdemocrat', 'staceyabrams', 'congressperson', 'like', 'repvaldeming']"
39,1384970164421242885,terryshumaker,2021-04-21 20:39:53,en,adcperez: million shots less days huge,0,718,RT @ADCPerez46: 200 million shots in less than 100 days. Huge. https://t.co/nTNyUd9g8D,"[adcperez:, million, shots, less, days, huge]","['adcperez', 'million', 'shot', 'day', 'huge']"
40,1384323989661757444,terryshumaker,2021-04-20 01:52:13,en,projectlincoln nonblonde well,2,0,"@ProjectLincoln @1nonblonde2 Well, I haven't","[projectlincoln, nonblonde, well]","['projectlincoln', 'nonblonde']"
41,1383968432450797568,terryshumaker,2021-04-19 02:19:21,nl,thatericalper blonde blonde dylan,0,0,@ThatEricAlper Blonde on Blonde — Dylan,"[thatericalper, blonde, blonde, dylan]","['thatericalper', 'blonde', 'blonde', 'dylan']"
42,1383824246464401413,terryshumaker,2021-04-18 16:46:25,fr,weegee anonymouspaul bourbon,1,0,@weegee56 @anonymouspaul07 bourbon,"[weegee, anonymouspaul, bourbon]","['weegee', 'anonymouspaul', 'bourbon']"
43,1383589140785074184,terryshumaker,2021-04-18 01:12:11,en,agearan daveweigel john prine national treasure,17,1,@agearan @daveweigel John Prine was a national treasure,"[agearan, daveweigel, john, prine, national, treasure]","['agearan', 'daveweigel', 'john', 'prine', 'national', 'treasure']"
44,1383588938779041793,terryshumaker,2021-04-18 01:11:23,en,greenfield totally agree; inning games answer worked cricket,1,0,@greenfield64 Totally agree; Are 7 inning games the answer? Worked for Cricket.,"[greenfield, totally, agree;, inning, games, answer, worked, cricket]","['greenfield', 'totally', 'agree', 'inning', 'game', 'answer', 'work', 'cricket']"
