,id,username,created_at,lang,cleaned_tweets,favorite_count,retweet_count,text,tokens,lemmas
1049,1367977999488802821,jasonlk,2021-03-05 23:19:05,en,jasonlk: learn next week ceo notionhq notion: / going upmarket / builds community / commu,0,1,"RT @jasonlk: Learn NEXT WEEK at https://t.co/nB616iA6BV CEO of @NotionHQ!! 

How Notion:

1/ Is Going Upmarket
2/ Builds Community
3/ Commu…","[jasonlk:, learn, next, week, ceo, notionhq, notion:, /, going, upmarket, /, builds, community, /, commu]","['jasonlk', 'learn', 'week', 'ceo', 'notionhq', 'notion', 'go', 'upmarket', 'build', 'community', 'commu']"
1050,1367965479613042690,jasonlk,2021-03-05 22:29:20,en,note: puts wrike /ds size rival asana although asana growing significantly faster,8,0,"A note:

This puts Wrike at about 2/3ds the size of rival Asana, although Asana is growing significantly faster at… https://t.co/QlbQR69Wk6","[note:, puts, wrike, /ds, size, rival, asana, although, asana, growing, significantly, faster]","['note', 'put', 'wrike', '/ds', 'size', 'rival', 'asana', 'asana', 'grow', 'significantly', 'faster']"
1051,1367965297336983552,jasonlk,2021-03-05 22:28:37,en,shafqatislam citrix's price buy another company way paid cash used debt fund lo,1,0,"@shafqatislam Citrix's price to buy another company for now is way up

The paid all cash and used debt to fund a lo… https://t.co/LaKbbJZ24x","[shafqatislam, citrix's, price, buy, another, company, way, paid, cash, used, debt, fund, lo]","['shafqatislam', 'citrix', 'price', 'buy', 'company', 'way', 'pay', 'cash', 'debt', 'fund', 'lo']"
1052,1367961770929790976,jasonlk,2021-03-05 22:14:36,en,citrix closed b purchase wrike: wrike: / arr -m est paid x forward,29,4,"Citrix just closed $2.2B purchase of Wrike:

Wrike:

1/ ~$140m ARR now, $180-$190m est 2021. So paid 12x forward re… https://t.co/OGa5c6IsJS","[citrix, closed, b, purchase, wrike:, wrike:, /, arr, -m, est, paid, x, forward]","['citrix', 'close', 'b', 'purchase', 'wrike', 'wrike', 'arr', '-m', 'est', 'pay', 'x', 'forward']"
1053,1367923264933093379,jasonlk,2021-03-05 19:41:35,en,related post here:,1,0,"A related post here:

https://t.co/weeKfPWWqm","[related, post, here:]","['related', 'post']"
1054,1367897828282961922,jasonlk,2021-03-05 18:00:31,en,lp slides i'm learning lot forcing organize thoughts strategy,34,2,"Doing my LP slides, and I'm learning a lot just doing them

Forcing me to organize thoughts on strategy and more

I… https://t.co/XtcmVOAwx3","[lp, slides, i'm, learning, lot, forcing, organize, thoughts, strategy]","['lp', 'slides', 'learn', 'lot', 'force', 'organize', 'thought', 'strategy']"
1055,1367871325834932225,jasonlk,2021-03-05 16:15:12,und,woloski booooooom,0,0,@woloski BOoooooom!!,"[woloski, booooooom]","['woloski', 'booooooom']"
1056,1367869834264940551,jasonlk,2021-03-05 16:09:16,en,related post here:,15,3,"A related post here:

https://t.co/soa8seKkDr","[related, post, here:]","['related', 'post']"
1057,1367869699774554114,jasonlk,2021-03-05 16:08:44,en,next time youre reading techcrunch see startup admire selling decent-but-not-huge amount af,32,4,"So next time you’re reading TechCrunch, &amp; you see some startup you admire selling for decent-but-not-huge amount af… https://t.co/MfJDaJlQNI","[next, time, youre, reading, techcrunch, see, startup, admire, selling, decent-but-not-huge, amount, af]","['time', 'read', 'techcrunch', 'startup', 'admire', 'sell', 'decent', 'huge', 'af']"
1058,1367869175041990656,jasonlk,2021-03-05 16:06:39,en,fact truly happy customers even maybe theres almost hole cant dig yo,17,1,"In fact, if you have truly happy customers, even maybe just 100 of them ..

There’s almost no hole you can’t dig yo… https://t.co/UnQrjgE0Pc","[fact, truly, happy, customers, even, maybe, theres, almost, hole, cant, dig, yo]","['fact', 'truly', 'happy', 'customer', 'maybe', 's', 'hole', 'not', 'dig']"
